20_40_ramp_normal_memory,kse-GreedyLB,56.73,145,21089,279
20_40_ramp_normal_memory,kse-RefineLB,66.56,0,21379,0
20_40_ramp_normal_cpu,kube-scheduler,202.28,0,20799,0
20_40_ramp_normal_cpu,kse-GreedyLB,152.41,139,20610,301
20_40_ramp_normal_cpu,kse-RefineLB,145.12,2,20799,1
40_20_constant_exponential_memory,kube-scheduler,67.94,0,14400,0
40_20_constant_exponential_memory,kse-GreedyLB,80.58,320,14401,278
40_20_constant_exponential_memory,kse-RefineLB,59.75,0,14401,0
40_20_constant_exponential_cpu,kube-scheduler,197.11,0,14400,0
40_20_constant_exponential_cpu,kse-GreedyLB,216.65,164,14400,114
40_20_constant_exponential_cpu,kse-RefineLB,130.4,12,14401,11
40_20_constant_normal_memory,kube-scheduler,94.36,0,14401,0
40_20_constant_normal_memory,kse-GreedyLB,89.08,298,14401,312
40_20_constant_normal_memory,kse-RefineLB,57.23,0,14400,0
40_20_constant_normal_cpu,kube-scheduler,86.99,0,14401,0
40_20_constant_normal_cpu,kse-GreedyLB,154.79,311,14401,277
40_20_constant_normal_cpu,kse-RefineLB,213.53,17,14401,21
40_20_ramp_exponential_memory,kube-scheduler,38.49,0,10728,0
40_20_ramp_exponential_memory,kse-GreedyLB,114.57,232,10558,180
40_20_ramp_exponential_memory,kse-RefineLB,43.5,0,10705,0
40_20_ramp_exponential_cpu,kube-scheduler,154.22,0,10530,0
40_20_ramp_exponential_cpu,kse-GreedyLB,151.79,197,10372,130
40_20_ramp_exponential_cpu,kse-RefineLB,116.36,17,10504,14
40_20_ramp_normal_memory,kube-scheduler,46.29,0,10695,0
40_20_ramp_normal_memory,kse-GreedyLB,72.01,296,10405,210
40_20_ramp_normal_memory,kse-RefineLB,41.23,0,10690,0
40_20_ramp_normal_cpu,kube-scheduler,84.2,0,10494,0
40_20_ramp_normal_cpu,kse-GreedyLB,132.05,180,10397,133
40_20_ramp_normal_cpu,kse-RefineLB,95.04,14,10481,13
40_40_constant_exponential_memory,kube-scheduler,71.97,0,28801,0
40_40_constant_exponential_memory,kse-GreedyLB,223.04,170,28801,295
40_40_constant_exponential_memory,kse-RefineLB,79.6,0,28801,0
40_40_constant_exponential_cpu,kube-scheduler,287.0,0,28800,0
40_40_constant_exponential_cpu,kse-GreedyLB,142.53,283,28800,425
40_40_constant_exponential_cpu,kse-RefineLB,217.78,12,28801,13
40_40_constant_normal_memory,kube-scheduler,98.14,0,28801,0
40_40_constant_normal_memory,kse-GreedyLB,202.18,275,28801,559
40_40_constant_normal_memory,kse-RefineLB,90.13,0,28801,0
40_40_constant_normal_cpu,kube-scheduler,142.24,0,28801,0
40_40_constant_normal_cpu,kse-GreedyLB,125.58,317,28801,673
40_40_constant_normal_cpu,kse-RefineLB,128.64,4,28800,7
40_40_ramp_exponential_memory,kube-scheduler,39.5,0,20965,0
40_40_ramp_exponential_memory,kse-GreedyLB,91.51,298,20800,352
40_40_ramp_exponential_memory,kse-RefineLB,44.82,0,21308,0
40_40_ramp_exponential_cpu,kube-scheduler,227.3,0,20896,0
40_40_ramp_exponential_cpu,kse-GreedyLB,225.03,174,20434,185
40_40_ramp_exponential_cpu,kse-RefineLB,97.79,5,20887,4
40_40_ramp_normal_memory,kube-scheduler,69.75,0,21431,0
40_40_ramp_normal_memory,kse-GreedyLB,81.84,297,20964,427
40_40_ramp_normal_memory,kse-RefineLB,70.83,0,21378,0
40_40_ramp_normal_cpu,kube-scheduler,134.09,0,20915,0
40_40_ramp_normal_cpu,kse-GreedyLB,152.7,273,20224,417
40_40_ramp_normal_cpu,kse-RefineLB,103.94,4,20943,2
