response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0736,0.0000,0.0000,0.0000,0.0734,0.0001,200,25.6235
0.0670,0.0000,0.0000,0.0000,0.0669,0.0001,200,25.6971
0.0663,0.0000,0.0000,0.0000,0.0662,0.0001,200,25.7640
0.0652,0.0000,0.0000,0.0000,0.0651,0.0000,200,25.8303
0.0691,0.0000,0.0000,0.0000,0.0690,0.0000,200,25.8955
0.0687,0.0000,0.0000,0.0000,0.0687,0.0001,200,25.9646
0.0720,0.0000,0.0000,0.0000,0.0719,0.0001,200,26.0334
0.0693,0.0000,0.0000,0.0000,0.0692,0.0001,200,26.1053
0.0812,0.0000,0.0000,0.0000,0.0811,0.0001,200,26.1746
0.0694,0.0000,0.0000,0.0000,0.0693,0.0000,200,26.2558
0.0698,0.0000,0.0000,0.0000,0.0697,0.0000,200,26.3252
0.0676,0.0000,0.0000,0.0000,0.0675,0.0000,200,26.3950
0.0822,0.0000,0.0000,0.0000,0.0821,0.0000,200,26.4625
0.0647,0.0000,0.0000,0.0000,0.0646,0.0000,200,26.5447
0.0729,0.0000,0.0000,0.0000,0.0728,0.0000,200,26.6094
0.0711,0.0000,0.0000,0.0000,0.0710,0.0000,200,26.6823
0.0681,0.0000,0.0000,0.0000,0.0680,0.0000,200,26.7534
0.0675,0.0000,0.0000,0.0000,0.0675,0.0000,200,26.8215
0.0715,0.0000,0.0000,0.0000,0.0714,0.0000,200,26.8891
0.0660,0.0000,0.0000,0.0000,0.0659,0.0000,200,26.9606
0.0730,0.0000,0.0000,0.0000,0.0730,0.0001,200,27.0266
0.0675,0.0000,0.0000,0.0000,0.0674,0.0000,200,27.0996
0.0746,0.0000,0.0000,0.0000,0.0745,0.0001,200,27.1671
0.0663,0.0000,0.0000,0.0000,0.0662,0.0001,200,27.2417
0.0684,0.0000,0.0000,0.0000,0.0684,0.0000,200,27.3080
0.0678,0.0000,0.0000,0.0000,0.0677,0.0000,200,27.3765
0.0657,0.0000,0.0000,0.0000,0.0657,0.0000,200,27.4443
0.0735,0.0000,0.0000,0.0000,0.0734,0.0000,200,27.5100
0.0656,0.0000,0.0000,0.0000,0.0656,0.0000,200,27.5835
0.0669,0.0000,0.0000,0.0000,0.0668,0.0000,200,27.6491
0.0669,0.0000,0.0000,0.0000,0.0668,0.0000,200,27.7160
0.0663,0.0000,0.0000,0.0000,0.0662,0.0001,200,27.7830
0.0662,0.0000,0.0000,0.0000,0.0662,0.0000,200,27.8493
0.0677,0.0000,0.0000,0.0000,0.0677,0.0001,200,27.9155
0.0704,0.0000,0.0000,0.0000,0.0703,0.0000,200,27.9833
0.0723,0.0000,0.0000,0.0000,0.0722,0.0000,200,28.0537
0.0706,0.0000,0.0000,0.0000,0.0705,0.0000,200,28.1260
0.0677,0.0000,0.0000,0.0000,0.0677,0.0000,200,28.1966
0.0689,0.0000,0.0000,0.0000,0.0688,0.0000,200,28.2643
0.0691,0.0000,0.0000,0.0000,0.0690,0.0001,200,28.3332
0.0681,0.0000,0.0000,0.0000,0.0680,0.0000,200,28.4023
0.0671,0.0000,0.0000,0.0000,0.0670,0.0001,200,28.4704
0.0689,0.0000,0.0000,0.0000,0.0688,0.0001,200,28.5375
0.0723,0.0000,0.0000,0.0000,0.0722,0.0001,200,28.6064
0.0733,0.0000,0.0000,0.0000,0.0732,0.0000,200,28.6788
0.0686,0.0000,0.0000,0.0000,0.0685,0.0001,200,28.7520
0.0670,0.0000,0.0000,0.0000,0.0669,0.0000,200,28.8206
0.0670,0.0000,0.0000,0.0000,0.0670,0.0000,200,28.8876
0.0696,0.0000,0.0000,0.0000,0.0696,0.0000,200,28.9546
0.0740,0.0000,0.0000,0.0000,0.0739,0.0000,200,29.0243
0.0868,0.0000,0.0000,0.0000,0.0867,0.0001,200,29.0982
0.0702,0.0000,0.0000,0.0000,0.0701,0.0001,200,29.1850
0.0849,0.0000,0.0000,0.0000,0.0848,0.0000,200,29.2552
0.0661,0.0000,0.0000,0.0000,0.0660,0.0001,200,29.3401
0.0680,0.0000,0.0000,0.0000,0.0679,0.0000,200,29.4062
0.0668,0.0000,0.0000,0.0000,0.0667,0.0000,200,29.4742
0.0679,0.0000,0.0000,0.0000,0.0678,0.0000,200,29.5410
0.0674,0.0000,0.0000,0.0000,0.0673,0.0000,200,29.6088
0.0673,0.0000,0.0000,0.0000,0.0672,0.0001,200,29.6762
0.0696,0.0000,0.0000,0.0000,0.0695,0.0001,200,29.7435
0.0757,0.0000,0.0000,0.0000,0.0756,0.0001,200,29.8131
0.0669,0.0000,0.0000,0.0000,0.0669,0.0000,200,29.8888
0.0687,0.0000,0.0000,0.0000,0.0686,0.0001,200,29.9557
0.0669,0.0000,0.0000,0.0000,0.0668,0.0001,200,30.0244
0.0679,0.0000,0.0000,0.0000,0.0678,0.0000,200,30.0913
0.0723,0.0000,0.0000,0.0000,0.0722,0.0001,200,30.1592
0.0706,0.0000,0.0000,0.0000,0.0705,0.0001,200,30.2315
0.0679,0.0000,0.0000,0.0000,0.0678,0.0001,200,30.3021
0.0752,0.0000,0.0000,0.0000,0.0751,0.0000,200,30.3700
0.0658,0.0000,0.0000,0.0000,0.0657,0.0000,200,30.4452
0.0689,0.0000,0.0000,0.0000,0.0688,0.0000,200,30.5110
0.0657,0.0000,0.0000,0.0000,0.0657,0.0000,200,30.5799
0.0684,0.0000,0.0000,0.0000,0.0684,0.0000,200,30.6457
0.0721,0.0000,0.0000,0.0000,0.0721,0.0000,200,30.7141
0.0695,0.0000,0.0000,0.0000,0.0695,0.0000,200,30.7862
0.0668,0.0000,0.0000,0.0000,0.0667,0.0001,200,30.8558
0.0745,0.0000,0.0000,0.0000,0.0744,0.0000,200,30.9226
0.0699,0.0000,0.0000,0.0000,0.0699,0.0001,200,30.9971
0.0692,0.0000,0.0000,0.0000,0.0691,0.0001,200,31.0671
0.0695,0.0000,0.0000,0.0000,0.0694,0.0000,200,31.1362
0.0746,0.0000,0.0000,0.0000,0.0745,0.0000,200,31.2057
0.0724,0.0000,0.0000,0.0000,0.0723,0.0001,200,31.2804
0.0687,0.0000,0.0000,0.0000,0.0685,0.0001,200,31.3528
0.0777,0.0000,0.0000,0.0000,0.0776,0.0000,200,31.4215
0.0695,0.0000,0.0000,0.0000,0.0694,0.0000,200,31.4992
0.0678,0.0000,0.0000,0.0000,0.0677,0.0000,200,31.5687
0.0685,0.0000,0.0000,0.0000,0.0684,0.0001,200,31.6365
0.0698,0.0000,0.0000,0.0000,0.0697,0.0000,200,31.7050
0.0688,0.0000,0.0000,0.0000,0.0687,0.0000,200,31.7748
0.0771,0.0000,0.0000,0.0000,0.0771,0.0000,200,31.8436
0.0717,0.0000,0.0000,0.0000,0.0716,0.0000,200,31.9208
0.0758,0.0000,0.0000,0.0000,0.0757,0.0000,200,31.9925
0.0686,0.0000,0.0000,0.0000,0.0685,0.0000,200,32.0683
0.0699,0.0000,0.0000,0.0000,0.0698,0.0001,200,32.1369
0.0719,0.0000,0.0000,0.0000,0.0718,0.0001,200,32.2067
0.0709,0.0000,0.0000,0.0000,0.0708,0.0001,200,32.2787
0.0677,0.0000,0.0000,0.0000,0.0676,0.0000,200,32.3496
0.0698,0.0000,0.0000,0.0000,0.0697,0.0001,200,32.4172
0.0735,0.0000,0.0000,0.0000,0.0734,0.0001,200,32.4870
0.0737,0.0000,0.0000,0.0000,0.0736,0.0001,200,32.5606
0.0676,0.0000,0.0000,0.0000,0.0675,0.0000,200,32.6343
0.0682,0.0000,0.0000,0.0000,0.0682,0.0001,200,32.7019
0.0689,0.0000,0.0000,0.0000,0.0688,0.0000,200,32.7701
0.0725,0.0000,0.0000,0.0000,0.0724,0.0000,200,32.8390
0.0673,0.0000,0.0000,0.0000,0.0672,0.0000,200,32.9116
0.0673,0.0000,0.0000,0.0000,0.0672,0.0000,200,32.9789
0.0699,0.0000,0.0000,0.0000,0.0698,0.0000,200,33.0461
0.0746,0.0000,0.0000,0.0000,0.0745,0.0001,200,33.1160
0.0676,0.0000,0.0000,0.0000,0.0675,0.0001,200,33.1907
0.0702,0.0000,0.0000,0.0000,0.0702,0.0001,200,33.2583
0.0722,0.0000,0.0000,0.0000,0.0721,0.0000,200,33.3285
0.0682,0.0000,0.0000,0.0000,0.0681,0.0000,200,33.4007
0.0699,0.0000,0.0000,0.0000,0.0698,0.0001,200,33.4689
0.0734,0.0000,0.0000,0.0000,0.0733,0.0000,200,33.5388
0.0663,0.0000,0.0000,0.0000,0.0662,0.0000,200,33.6122
0.0765,0.0000,0.0000,0.0000,0.0764,0.0000,200,33.6785
0.0684,0.0000,0.0000,0.0000,0.0684,0.0000,200,33.7550
0.0680,0.0000,0.0000,0.0000,0.0679,0.0000,200,33.8234
0.0726,0.0000,0.0000,0.0000,0.0725,0.0000,200,33.8914
0.0693,0.0000,0.0000,0.0000,0.0692,0.0000,200,33.9640
0.0672,0.0000,0.0000,0.0000,0.0671,0.0001,200,34.0332
0.0687,0.0000,0.0000,0.0000,0.0686,0.0001,200,34.1004
0.0714,0.0000,0.0000,0.0000,0.0713,0.0001,200,34.1691
0.0735,0.0000,0.0000,0.0000,0.0734,0.0000,200,34.2405
0.0738,0.0000,0.0000,0.0000,0.0737,0.0000,200,34.3140
0.0692,0.0000,0.0000,0.0000,0.0692,0.0000,200,34.3878
0.0675,0.0000,0.0000,0.0000,0.0675,0.0001,200,34.4570
0.0695,0.0000,0.0000,0.0000,0.0694,0.0000,200,34.5246
0.0691,0.0000,0.0000,0.0000,0.0690,0.0001,200,34.5941
0.0678,0.0000,0.0000,0.0000,0.0677,0.0001,200,34.6632
0.0708,0.0000,0.0000,0.0000,0.0707,0.0000,200,34.7310
0.0755,0.0000,0.0000,0.0000,0.0754,0.0001,200,34.8017
0.0669,0.0000,0.0000,0.0000,0.0668,0.0001,200,34.8772
0.0704,0.0000,0.0000,0.0000,0.0703,0.0000,200,34.9441
0.0864,0.0000,0.0000,0.0000,0.0863,0.0000,200,35.0145
0.0778,0.0000,0.0000,0.0000,0.0777,0.0000,200,35.1009
0.0640,0.0000,0.0000,0.0000,0.0639,0.0000,200,35.1787
0.0620,0.0000,0.0000,0.0000,0.0620,0.0000,200,35.2426
0.0610,0.0000,0.0000,0.0000,0.0609,0.0000,200,35.3047
0.0635,0.0000,0.0000,0.0000,0.0634,0.0000,200,35.3657
0.0651,0.0000,0.0000,0.0000,0.0650,0.0000,200,35.4292
0.0745,0.0000,0.0000,0.0000,0.0744,0.0000,200,35.4942
0.0660,0.0000,0.0000,0.0000,0.0660,0.0001,200,35.5687
0.0657,0.0000,0.0000,0.0000,0.0656,0.0000,200,35.6347
0.0693,0.0000,0.0000,0.0000,0.0692,0.0001,200,35.7004
0.0658,0.0000,0.0000,0.0000,0.0658,0.0000,200,35.7697
0.0683,0.0000,0.0000,0.0000,0.0682,0.0000,200,35.8356
0.0672,0.0000,0.0000,0.0000,0.0671,0.0001,200,35.9038
0.0742,0.0000,0.0000,0.0000,0.0741,0.0001,200,35.9710
0.0681,0.0000,0.0000,0.0000,0.0681,0.0000,200,36.0452
0.0662,0.0000,0.0000,0.0000,0.0662,0.0000,200,36.1134
0.0691,0.0000,0.0000,0.0000,0.0690,0.0000,200,36.1796
0.0656,0.0000,0.0000,0.0000,0.0655,0.0000,200,36.2487
0.0717,0.0000,0.0000,0.0000,0.0716,0.0000,200,36.3143
0.0667,0.0000,0.0000,0.0000,0.0667,0.0001,200,36.3860
0.0671,0.0000,0.0000,0.0000,0.0670,0.0000,200,36.4528
0.0762,0.0000,0.0000,0.0000,0.0761,0.0000,200,36.5198
0.0691,0.0000,0.0000,0.0000,0.0690,0.0001,200,36.5960
0.0668,0.0000,0.0000,0.0000,0.0667,0.0001,200,36.6652
0.0699,0.0000,0.0000,0.0000,0.0698,0.0001,200,36.7320
0.0674,0.0000,0.0000,0.0000,0.0673,0.0000,200,36.8019
0.0681,0.0000,0.0000,0.0000,0.0680,0.0000,200,36.8693
0.0667,0.0000,0.0000,0.0000,0.0666,0.0001,200,36.9373
0.0726,0.0000,0.0000,0.0000,0.0725,0.0001,200,37.0041
0.0736,0.0000,0.0000,0.0000,0.0735,0.0000,200,37.0767
0.0691,0.0000,0.0000,0.0000,0.0690,0.0000,200,37.1503
0.0702,0.0000,0.0000,0.0000,0.0701,0.0000,200,37.2194
0.0742,0.0000,0.0000,0.0000,0.0742,0.0001,200,37.2895
0.0697,0.0000,0.0000,0.0000,0.0696,0.0001,200,37.3638
0.0720,0.0000,0.0000,0.0000,0.0719,0.0001,200,37.4335
0.0689,0.0000,0.0000,0.0000,0.0688,0.0001,200,37.5055
0.0688,0.0000,0.0000,0.0000,0.0686,0.0001,200,37.5744
0.0752,0.0000,0.0000,0.0000,0.0751,0.0000,200,37.6431
0.0667,0.0000,0.0000,0.0000,0.0666,0.0001,200,37.7183
0.0661,0.0000,0.0000,0.0000,0.0660,0.0001,200,37.7850
0.0725,0.0000,0.0000,0.0000,0.0724,0.0001,200,37.8511
0.0683,0.0000,0.0000,0.0000,0.0682,0.0000,200,37.9236
0.0681,0.0000,0.0000,0.0000,0.0681,0.0001,200,37.9919
0.0718,0.0000,0.0000,0.0000,0.0718,0.0001,200,38.0600
0.0707,0.0000,0.0000,0.0000,0.0706,0.0000,200,38.1319
0.0852,0.0000,0.0000,0.0000,0.0852,0.0001,200,38.2026
0.0703,0.0000,0.0000,0.0000,0.0702,0.0000,200,38.2878
0.0689,0.0000,0.0000,0.0000,0.0688,0.0000,200,38.3581
0.0686,0.0000,0.0000,0.0000,0.0685,0.0000,200,38.4269
0.0712,0.0000,0.0000,0.0000,0.0711,0.0001,200,38.4955
0.0734,0.0000,0.0000,0.0000,0.0733,0.0000,200,38.5668
0.0747,0.0000,0.0000,0.0000,0.0746,0.0000,200,38.6402
0.0767,0.0000,0.0000,0.0000,0.0766,0.0000,200,38.7149
0.0756,0.0000,0.0000,0.0000,0.0755,0.0001,200,38.7915
0.0693,0.0000,0.0000,0.0000,0.0692,0.0000,200,38.8672
0.0737,0.0000,0.0000,0.0000,0.0736,0.0001,200,38.9365
0.0691,0.0000,0.0000,0.0000,0.0690,0.0000,200,39.0102
0.0718,0.0000,0.0000,0.0000,0.0717,0.0001,200,39.0793
0.0726,0.0000,0.0000,0.0000,0.0725,0.0001,200,39.1511
0.0712,0.0000,0.0000,0.0000,0.0712,0.0000,200,39.2237
0.0708,0.0000,0.0000,0.0000,0.0707,0.0000,200,39.2950
0.0749,0.0000,0.0000,0.0000,0.0748,0.0000,200,39.3658
0.0664,0.0000,0.0000,0.0000,0.0663,0.0000,200,39.4407
0.0686,0.0000,0.0000,0.0000,0.0685,0.0000,200,39.5070
0.0683,0.0000,0.0000,0.0000,0.0683,0.0001,200,39.5756
0.0678,0.0000,0.0000,0.0000,0.0678,0.0000,200,39.6440
0.0703,0.0000,0.0000,0.0000,0.0703,0.0001,200,39.7118
0.0705,0.0000,0.0000,0.0000,0.0704,0.0000,200,39.7822
0.0702,0.0000,0.0000,0.0000,0.0702,0.0000,200,39.8526
0.0741,0.0000,0.0000,0.0000,0.0740,0.0000,200,39.9229
0.0696,0.0000,0.0000,0.0000,0.0696,0.0000,200,39.9970
0.0673,0.0000,0.0000,0.0000,0.0672,0.0001,200,40.0666
0.0717,0.0000,0.0000,0.0000,0.0716,0.0000,200,40.1339
0.0738,0.0000,0.0000,0.0000,0.0738,0.0000,200,40.2056
0.0690,0.0000,0.0000,0.0000,0.0687,0.0001,200,40.2794
0.0725,0.0000,0.0000,0.0000,0.0724,0.0001,200,40.3485
0.0772,0.0000,0.0000,0.0000,0.0771,0.0001,200,40.4210
0.0707,0.0000,0.0000,0.0000,0.0706,0.0001,200,40.4982
0.0731,0.0000,0.0000,0.0000,0.0730,0.0001,200,40.5689
0.0723,0.0000,0.0000,0.0000,0.0722,0.0000,200,40.6420
0.0708,0.0000,0.0000,0.0000,0.0708,0.0001,200,40.7143
0.0690,0.0000,0.0000,0.0000,0.0690,0.0000,200,40.7852
0.0785,0.0000,0.0000,0.0000,0.0785,0.0000,200,40.8542
0.0738,0.0000,0.0000,0.0000,0.0737,0.0000,200,40.9327
0.0743,0.0000,0.0000,0.0000,0.0742,0.0000,200,41.0065
0.0694,0.0000,0.0000,0.0000,0.0693,0.0001,200,41.0808
0.0742,0.0000,0.0000,0.0000,0.0741,0.0001,200,41.1502
0.0717,0.0000,0.0000,0.0000,0.0716,0.0000,200,41.2244
0.0687,0.0000,0.0000,0.0000,0.0687,0.0001,200,41.2961
0.0686,0.0000,0.0000,0.0000,0.0685,0.0000,200,41.3648
0.0678,0.0000,0.0000,0.0000,0.0677,0.0000,200,41.4334
0.0715,0.0000,0.0000,0.0000,0.0714,0.0000,200,41.5012
0.0848,0.0000,0.0000,0.0000,0.0847,0.0000,200,41.5727
0.0684,0.0000,0.0000,0.0000,0.0683,0.0001,200,41.6575
0.0691,0.0000,0.0000,0.0000,0.0690,0.0001,200,41.7259
0.0690,0.0000,0.0000,0.0000,0.0689,0.0001,200,41.7950
0.0691,0.0000,0.0000,0.0000,0.0690,0.0000,200,41.8640
0.0698,0.0000,0.0000,0.0000,0.0697,0.0000,200,41.9331
0.0696,0.0000,0.0000,0.0000,0.0695,0.0000,200,42.0029
0.0701,0.0000,0.0000,0.0000,0.0700,0.0001,200,42.0725
0.0791,0.0000,0.0000,0.0000,0.0790,0.0000,200,42.1426
0.0733,0.0000,0.0000,0.0000,0.0732,0.0000,200,42.2218
0.0678,0.0000,0.0000,0.0000,0.0677,0.0000,200,42.2950
0.0694,0.0000,0.0000,0.0000,0.0693,0.0000,200,42.3628
0.0681,0.0000,0.0000,0.0000,0.0680,0.0001,200,42.4322
0.0697,0.0000,0.0000,0.0000,0.0696,0.0000,200,42.5004
0.0694,0.0000,0.0000,0.0000,0.0693,0.0001,200,42.5701
0.0723,0.0000,0.0000,0.0000,0.0722,0.0000,200,42.6395
0.0713,0.0000,0.0000,0.0000,0.0712,0.0000,200,42.7118
0.0769,0.0000,0.0000,0.0000,0.0768,0.0000,200,42.7831
0.0696,0.0000,0.0000,0.0000,0.0696,0.0000,200,42.8600
0.0688,0.0000,0.0000,0.0000,0.0687,0.0000,200,42.9296
0.0706,0.0000,0.0000,0.0000,0.0705,0.0001,200,42.9984
0.0680,0.0000,0.0000,0.0000,0.0679,0.0000,200,43.0690
0.0668,0.0000,0.0000,0.0000,0.0667,0.0000,200,43.1369
0.0752,0.0000,0.0000,0.0000,0.0751,0.0000,200,43.2037
0.0785,0.0000,0.0000,0.0000,0.0784,0.0001,200,43.2790
0.0683,0.0000,0.0000,0.0000,0.0682,0.0000,200,43.3574
0.0702,0.0000,0.0000,0.0000,0.0701,0.0000,200,43.4257
0.0704,0.0000,0.0000,0.0000,0.0704,0.0000,200,43.4959
0.0754,0.0000,0.0000,0.0000,0.0753,0.0000,200,43.5664
0.0735,0.0000,0.0000,0.0000,0.0734,0.0000,200,43.6417
0.0711,0.0000,0.0000,0.0000,0.0710,0.0001,200,43.7152
0.0695,0.0000,0.0000,0.0000,0.0694,0.0001,200,43.7863
0.0770,0.0000,0.0000,0.0000,0.0769,0.0000,200,43.8558
0.0692,0.0000,0.0000,0.0000,0.0691,0.0001,200,43.9328
0.0677,0.0000,0.0000,0.0000,0.0676,0.0000,200,44.0020
0.0683,0.0000,0.0000,0.0000,0.0682,0.0000,200,44.0697
0.0717,0.0000,0.0000,0.0000,0.0716,0.0000,200,44.1380
0.0695,0.0000,0.0000,0.0000,0.0694,0.0001,200,44.2097
0.0729,0.0000,0.0000,0.0000,0.0728,0.0001,200,44.2792
0.0725,0.0000,0.0000,0.0000,0.0724,0.0000,200,44.3521
0.0759,0.0000,0.0000,0.0000,0.0759,0.0000,200,44.4246
0.0682,0.0000,0.0000,0.0000,0.0681,0.0001,200,44.5005
0.0713,0.0000,0.0000,0.0000,0.0711,0.0002,200,44.5687
0.0679,0.0000,0.0000,0.0000,0.0678,0.0000,200,44.6400
0.0806,0.0000,0.0000,0.0000,0.0805,0.0000,200,44.7079
0.0694,0.0000,0.0000,0.0000,0.0693,0.0001,200,44.7885
0.0692,0.0000,0.0000,0.0000,0.0691,0.0000,200,44.8578
0.0706,0.0000,0.0000,0.0000,0.0705,0.0000,200,44.9270
0.0762,0.0000,0.0000,0.0000,0.0761,0.0000,200,44.9976
0.0695,0.0000,0.0000,0.0000,0.0694,0.0001,200,45.0738
0.0704,0.0000,0.0000,0.0000,0.0703,0.0001,200,45.1433
0.0716,0.0000,0.0000,0.0000,0.0715,0.0000,200,45.2137
0.0728,0.0000,0.0000,0.0000,0.0727,0.0001,200,45.2853
0.0690,0.0000,0.0000,0.0000,0.0689,0.0000,200,45.3581
0.0703,0.0000,0.0000,0.0000,0.0702,0.0000,200,45.4271
0.0680,0.0000,0.0000,0.0000,0.0679,0.0000,200,45.4974
0.0799,0.0000,0.0000,0.0000,0.0798,0.0000,200,45.5654
0.0681,0.0000,0.0000,0.0000,0.0680,0.0000,200,45.6453
0.0692,0.0000,0.0000,0.0000,0.0690,0.0001,200,45.7134
0.0725,0.0000,0.0000,0.0000,0.0724,0.0001,200,45.7825
0.0689,0.0000,0.0000,0.0000,0.0688,0.0001,200,45.8551
0.0690,0.0000,0.0000,0.0000,0.0689,0.0000,200,45.9240
0.0690,0.0000,0.0000,0.0000,0.0689,0.0000,200,45.9930
0.0693,0.0000,0.0000,0.0000,0.0692,0.0000,200,46.0619
0.0766,0.0000,0.0000,0.0000,0.0765,0.0000,200,46.1312
0.0699,0.0000,0.0000,0.0000,0.0698,0.0000,200,46.2078
0.0681,0.0000,0.0000,0.0000,0.0680,0.0000,200,46.2777
0.0801,0.0000,0.0000,0.0000,0.0801,0.0001,200,46.3458
0.0690,0.0000,0.0000,0.0000,0.0689,0.0001,200,46.4259
0.0689,0.0000,0.0000,0.0000,0.0688,0.0001,200,46.4950
0.0700,0.0000,0.0000,0.0000,0.0699,0.0000,200,46.5638
0.0759,0.0000,0.0000,0.0000,0.0758,0.0000,200,46.6338
0.0805,0.0000,0.0000,0.0000,0.0804,0.0000,200,46.7097
0.0710,0.0000,0.0000,0.0000,0.0709,0.0001,200,46.7902
0.0697,0.0000,0.0000,0.0000,0.0696,0.0001,200,46.8612
0.0720,0.0000,0.0000,0.0000,0.0719,0.0000,200,46.9309
0.0680,0.0000,0.0000,0.0000,0.0679,0.0000,200,47.0029
0.0690,0.0000,0.0000,0.0000,0.0689,0.0000,200,47.0709
0.0693,0.0000,0.0000,0.0000,0.0692,0.0000,200,47.1399
0.0717,0.0000,0.0000,0.0000,0.0716,0.0001,200,47.2091
0.0739,0.0000,0.0000,0.0000,0.0738,0.0000,200,47.2809
0.0816,0.0000,0.0000,0.0000,0.0815,0.0000,200,47.3547
0.0720,0.0000,0.0000,0.0000,0.0720,0.0000,200,47.4363
0.0703,0.0000,0.0000,0.0000,0.0702,0.0001,200,47.5083
0.0721,0.0000,0.0000,0.0000,0.0720,0.0000,200,47.5786
0.0692,0.0000,0.0000,0.0000,0.0691,0.0000,200,47.6507
0.0693,0.0000,0.0000,0.0000,0.0692,0.0001,200,47.7199
0.0692,0.0000,0.0000,0.0000,0.0691,0.0001,200,47.7893
0.0766,0.0000,0.0000,0.0000,0.0765,0.0000,200,47.8584
0.0704,0.0000,0.0000,0.0000,0.0703,0.0001,200,47.9351
0.0694,0.0000,0.0000,0.0000,0.0693,0.0000,200,48.0054
0.0680,0.0000,0.0000,0.0000,0.0679,0.0000,200,48.0749
0.0695,0.0000,0.0000,0.0000,0.0694,0.0001,200,48.1428
0.0701,0.0000,0.0000,0.0000,0.0700,0.0001,200,48.2124
0.0704,0.0000,0.0000,0.0000,0.0703,0.0001,200,48.2825
0.0696,0.0000,0.0000,0.0000,0.0695,0.0001,200,48.3529
0.0786,0.0000,0.0000,0.0000,0.0785,0.0001,200,48.4225
0.0679,0.0000,0.0000,0.0000,0.0678,0.0000,200,48.5011
0.0742,0.0000,0.0000,0.0000,0.0741,0.0000,200,48.5690
0.0703,0.0000,0.0000,0.0000,0.0702,0.0000,200,48.6432
0.0711,0.0000,0.0000,0.0000,0.0711,0.0000,200,48.7135
0.0714,0.0000,0.0000,0.0000,0.0713,0.0000,200,48.7846
0.0739,0.0000,0.0000,0.0000,0.0738,0.0000,200,48.8560
0.0716,0.0000,0.0000,0.0000,0.0715,0.0001,200,48.9299
0.0737,0.0000,0.0000,0.0000,0.0737,0.0000,200,49.0015
0.0703,0.0000,0.0000,0.0000,0.0702,0.0000,200,49.0752
0.0758,0.0000,0.0000,0.0000,0.0758,0.0000,200,49.1455
0.0725,0.0000,0.0000,0.0000,0.0725,0.0000,200,49.2214
0.0682,0.0000,0.0000,0.0000,0.0681,0.0000,200,49.2939
0.0692,0.0000,0.0000,0.0000,0.0691,0.0000,200,49.3621
0.0726,0.0000,0.0000,0.0000,0.0725,0.0000,200,49.4313
0.0684,0.0000,0.0000,0.0000,0.0684,0.0000,200,49.5038
0.0784,0.0000,0.0000,0.0000,0.0784,0.0000,200,49.5722
0.0701,0.0000,0.0000,0.0000,0.0700,0.0000,200,49.6507
0.0674,0.0000,0.0000,0.0000,0.0673,0.0000,200,49.7208
0.0688,0.0000,0.0000,0.0000,0.0687,0.0001,200,49.7881
0.0709,0.0000,0.0000,0.0000,0.0708,0.0000,200,49.8569
0.0728,0.0000,0.0000,0.0000,0.0727,0.0000,200,49.9278
0.0691,0.0000,0.0000,0.0000,0.0690,0.0000,200,50.0005
0.0679,0.0000,0.0000,0.0000,0.0679,0.0001,200,50.0697
0.0770,0.0000,0.0000,0.0000,0.0769,0.0001,200,50.1376
0.0674,0.0000,0.0000,0.0000,0.0673,0.0001,200,50.2146
0.0737,0.0000,0.0000,0.0000,0.0736,0.0000,200,50.2821
0.0743,0.0000,0.0000,0.0000,0.0742,0.0001,200,50.3557
0.0694,0.0000,0.0000,0.0000,0.0693,0.0000,200,50.4300
0.0720,0.0000,0.0000,0.0000,0.0720,0.0000,200,50.4994
0.0722,0.0000,0.0000,0.0000,0.0722,0.0000,200,50.5714
0.0689,0.0000,0.0000,0.0000,0.0688,0.0000,200,50.6437
0.0764,0.0000,0.0000,0.0000,0.0763,0.0000,200,50.7126
0.0672,0.0000,0.0000,0.0000,0.0671,0.0001,200,50.7890
0.0688,0.0000,0.0000,0.0000,0.0687,0.0000,200,50.8562
0.0691,0.0000,0.0000,0.0000,0.0691,0.0000,200,50.9250
0.0702,0.0000,0.0000,0.0000,0.0701,0.0000,200,50.9941
0.0705,0.0000,0.0000,0.0000,0.0704,0.0000,200,51.0643
0.0738,0.0000,0.0000,0.0000,0.0737,0.0000,200,51.1347
0.0784,0.0000,0.0000,0.0000,0.0784,0.0000,200,51.2085
0.0730,0.0000,0.0000,0.0000,0.0729,0.0000,200,51.2870
0.0688,0.0000,0.0000,0.0000,0.0687,0.0000,200,51.3600
0.0704,0.0000,0.0000,0.0000,0.0703,0.0000,200,51.4288
0.0717,0.0000,0.0000,0.0000,0.0717,0.0000,200,51.4992
0.0725,0.0000,0.0000,0.0000,0.0724,0.0000,200,51.5710
0.0691,0.0000,0.0000,0.0000,0.0690,0.0000,200,51.6435
0.0686,0.0000,0.0000,0.0000,0.0685,0.0001,200,51.7126
0.0775,0.0000,0.0000,0.0000,0.0774,0.0001,200,51.7811
0.0696,0.0000,0.0000,0.0000,0.0695,0.0000,200,51.8587
0.0705,0.0000,0.0000,0.0000,0.0704,0.0001,200,51.9283
0.0730,0.0000,0.0000,0.0000,0.0729,0.0000,200,51.9988
0.0714,0.0000,0.0000,0.0000,0.0714,0.0000,200,52.0718
0.0691,0.0000,0.0000,0.0000,0.0690,0.0001,200,52.1433
0.0688,0.0000,0.0000,0.0000,0.0687,0.0000,200,52.2124
